date,LABOR,A034RC,A038RC,A041RC,A045RC,A048RC,A061RC,A063RC,A064RC,TOTAL,A067RC,A067RX,A068RC,A071RC,A072RC,A132RC,A229RC,A229RX,A577RC,B039RC,B040RC,B042RC,B069RC,B070RC,B202RC,B230RC,B703RC,B931RC,DPCERC,W055RC,W062RC,W210RC,W211RC,W729RC,W823RC,W824RC,W825RC,W826RC,W827RC,W875RX,CAPITAL,TRANSFER
1997-12-01,4874832.0,4017813.0,857020.0,599139.0,568774.0,153738.0,-605480.0,945868.0,977749.0,7318613.0,6342111.0,8480345.0,5933674.0,408437.0,6.4,3332313.0,23104.0,30894.0,967000.0,298577.0,558443.0,30364.0,175678.0,26837.0,685499.0,274499.0,351634.0,21132.0,5692107.0,976502.0,39052.0,1329383.0,65889.0,168384.0,361500.0,207540.0,19896.0,22728.0,165820.0,8493051.0,2082260.0,361520.0
1998-01-01,4911281.0,4049818.0,861463.0,612851.0,582194.0,155097.0,-606825.0,949037.0,990310.0,7387671.0,6400998.0,8554856.0,5929742.0,471255.0,7.4,3362333.0,23299.0,31139.0,971041.0,298757.0,562707.0,30657.0,173521.0,26879.0,687484.0,274732.0,353916.0,22004.0,5689906.0,986674.0,39436.0,1344227.0,66315.0,167004.0,364872.0,206928.0,18972.0,23256.0,168005.0,8575749.0,2112175.0,364216.0
1998-02-01,4943871.0,4076600.0,867270.0,616051.0,588754.0,156758.0,-610509.0,951317.0,998457.0,7434547.0,6438132.0,8608949.0,5963333.0,474799.0,7.4,3386643.0,23416.0,31312.0,974194.0,300543.0,566728.0,27297.0,173677.0,26879.0,689957.0,274943.0,355726.0,22877.0,5723833.0,996415.0,38944.0,1354183.0,65823.0,167040.0,366228.0,206388.0,19284.0,23172.0,169205.0,8638663.0,2126992.0,363685.0
1998-03-01,4970814.0,4098262.0,872551.0,623228.0,597573.0,158606.0,-613449.0,955169.0,1006332.0,7481421.0,6476112.0,8658332.0,5991479.0,484633.0,7.5,3406293.0,23535.0,31465.0,978820.0,301944.0,570608.0,25655.0,175537.0,26879.0,691969.0,275175.0,357069.0,23651.0,5750287.0,1005308.0,38776.0,1363402.0,65655.0,167688.0,368796.0,205932.0,19944.0,23568.0,169241.0,8693746.0,2145236.0,365371.0
1998-04-01,4996539.0,4118935.0,877605.0,624509.0,598299.0,160662.0,-616166.0,955313.0,1015363.0,7518550.0,6504509.0,8685619.0,6035952.0,468557.0,7.2,3424625.0,23615.0,31534.0,979689.0,303190.0,574414.0,26210.0,179944.0,28743.0,694310.0,275434.0,357953.0,24376.0,5788053.0,1014042.0,39212.0,1373316.0,67955.0,169548.0,367572.0,205572.0,19308.0,23640.0,169673.0,8731491.0,2158487.0,363523.0
1998-05-01,5033774.0,4150582.0,883192.0,627333.0,600950.0,162617.0,-620340.0,955289.0,1021425.0,7563559.0,6540035.0,8721067.0,6088425.0,451610.0,6.9,3452498.0,23722.0,31632.0,980370.0,305189.0,578004.0,26383.0,182395.0,28743.0,698083.0,275700.0,358381.0,25081.0,5837943.0,1023524.0,39344.0,1379806.0,68087.0,170100.0,368316.0,205308.0,18924.0,22896.0,169745.0,8778612.0,2169756.0,360030.0
1998-06-01,5054628.0,4166959.0,887669.0,636989.0,610312.0,164490.0,-622529.0,957341.0,1025930.0,7601007.0,6571516.0,8770529.0,6123531.0,447985.0,6.8,3467138.0,23812.0,31780.0,983145.0,306199.0,581470.0,26677.0,183623.0,28743.0,699821.0,275976.0,358354.0,25804.0,5871702.0,1029491.0,39464.0,1384284.0,68207.0,170304.0,368736.0,205116.0,19680.0,23100.0,170405.0,8832384.0,2185763.0,360616.0
1998-07-01,5079585.0,4187207.0,892378.0,643670.0,618100.0,166282.0,-625351.0,955613.0,1029788.0,7633918.0,6599368.0,8786022.0,6144007.0,455361.0,6.9,3484058.0,23888.0,31803.0,982071.0,307549.0,584829.0,25571.0,183808.0,30381.0,703149.0,276266.0,357873.0,26458.0,5889962.0,1034550.0,39856.0,1387661.0,70237.0,167376.0,370188.0,205008.0,20172.0,23172.0,169697.0,8855890.0,2197613.0,356720.0
1998-08-01,5122812.0,4224789.0,898023.0,643276.0,616989.0,168044.0,-630475.0,956669.0,1029515.0,7673896.0,6629856.0,8814437.0,6179198.0,450657.0,6.8,3519077.0,23972.0,31871.0,983788.0,310073.0,587950.0,26288.0,183859.0,30381.0,705713.0,276566.0,356936.0,27119.0,5924994.0,1044041.0,39964.0,1386452.0,70345.0,167724.0,370092.0,204984.0,20736.0,23124.0,170009.0,8894543.0,2197772.0,353313.0
1998-09-01,5142179.0,4240247.0,901931.0,647980.0,620170.0,169773.0,-632559.0,959897.0,1026015.0,7696590.0,6645553.0,8840460.0,6220133.0,425420.0,6.4,3532312.0,24003.0,31931.0,987662.0,310979.0,590952.0,27810.0,184000.0,30381.0,707935.0,276859.0,355540.0,27765.0,5965584.0,1051037.0,40168.0,1381555.0,70549.0,169260.0,371832.0,205056.0,19932.0,23196.0,170621.0,8924766.0,2199308.0,355103.0
1998-10-01,5168377.0,4262113.0,906264.0,660969.0,629417.0,172105.0,-635468.0,961913.0,1018604.0,7728521.0,6669738.0,8853271.0,6256293.0,413446.0,6.2,3552118.0,24066.0,31945.0,990257.0,312310.0,593955.0,31552.0,184045.0,32661.0,709995.0,277140.0,353679.0,28344.0,5998823.0,1058783.0,40764.0,1372282.0,73425.0,173472.0,370056.0,205200.0,18660.0,23016.0,171509.0,8944230.0,2205356.0,354789.0
1998-11-01,5204706.0,4293495.0,911211.0,668080.0,634855.0,173486.0,-639933.0,966365.0,1013567.0,7766560.0,6697580.0,8889839.0,6272855.0,424725.0,6.3,3580883.0,24144.0,32047.0,995309.0,314542.0,596668.0,33225.0,183777.0,32661.0,712612.0,277402.0,351345.0,28944.0,6015365.0,1068980.0,41052.0,1364912.0,73713.0,175488.0,370164.0,205440.0,20520.0,23352.0,171401.0,8987624.0,2206478.0,355376.0
1998-12-01,5225099.0,4310385.0,914714.0,676865.0,642807.0,174554.0,-642206.0,971057.0,1010114.0,7793529.0,6717324.0,8907145.0,6327573.0,389751.0,5.8,3595657.0,24193.0,32080.0,1000574.0,315571.0,599144.0,34058.0,183010.0,32661.0,714728.0,277658.0,348530.0,29517.0,6070526.0,1076206.0,41376.0,1358644.0,74037.0,177336.0,373332.0,205764.0,20184.0,23700.0,170741.0,9007432.0,2210063.0,358368.0
1999-01-01,5260305.0,4342239.0,918066.0,680227.0,645571.0,174999.0,-647056.0,981198.0,1008875.0,7834638.0,6763953.0,8956428.0,6328521.0,435432.0,6.4,3626710.0,24340.0,32230.0,1011907.0,316716.0,601350.0,34656.0,181425.0,31305.0,715528.0,277891.0,345381.0,30709.0,6073864.0,1070685.0,41928.0,1354256.0,73233.0,180552.0,376596.0,206172.0,20580.0,24048.0,173250.0,9034258.0,2209482.0,364851.0
1999-02-01,5296002.0,4373092.0,922910.0,680902.0,647042.0,176026.0,-651414.0,981558.0,1006170.0,7863357.0,6783869.0,8987884.0,6355020.0,428849.0,6.3,3654642.0,24394.0,32319.0,1012721.0,318882.0,604028.0,33860.0,182187.0,31305.0,718450.0,278095.0,342950.0,31163.0,6099229.0,1079488.0,42300.0,1349120.0,73605.0,181164.0,376200.0,206592.0,20436.0,23832.0,173334.0,9076343.0,2206048.0,361307.0
1999-03-01,5304553.0,4378536.0,926017.0,684622.0,652245.0,177322.0,-651996.0,987354.0,1004594.0,7879374.0,6795709.0,8996852.0,6390853.0,404856.0,6.0,3658279.0,24417.0,32325.0,1019028.0,319041.0,606976.0,32377.0,183884.0,31305.0,720258.0,278324.0,341252.0,31674.0,6133027.0,1083665.0,42636.0,1345845.0,73941.0,181668.0,378096.0,207024.0,21396.0,24744.0,174426.0,9082425.0,2207789.0,367032.0
1999-04-01,5324245.0,4394179.0,930066.0,687936.0,658892.0,178841.0,-653759.0,981930.0,1004146.0,7895871.0,6807364.0,8968983.0,6463593.0,343770.0,5.0,3669417.0,24436.0,32195.0,1014167.0,319749.0,610317.0,29045.0,188021.0,32850.0,724762.0,278584.0,340295.0,32237.0,6199523.0,1088507.0,43200.0,1344441.0,76050.0,178056.0,378696.0,207468.0,19812.0,24120.0,173778.0,9066930.0,2211218.0,360408.0
1999-05-01,5347712.0,4412922.0,934789.0,685142.0,657199.0,179788.0,-656251.0,984846.0,1006025.0,7920280.0,6824768.0,8986103.0,6498589.0,326179.0,4.8,3686608.0,24474.0,32225.0,1017678.0,320972.0,613817.0,27943.0,190125.0,32850.0,726314.0,278859.0,340187.0,32832.0,6232102.0,1095512.0,43512.0,1346212.0,76362.0,178728.0,378684.0,207936.0,21504.0,23940.0,174054.0,9088586.0,2211142.0,361427.0
1999-06-01,5359756.0,4420864.0,938892.0,697051.0,669633.0,180114.0,-657147.0,988242.0,1010229.0,7952598.0,6851145.0,9018100.0,6528650.0,322494.0,4.7,3690824.0,24543.0,32306.0,1021663.0,321302.0,617590.0,27417.0,191664.0,32850.0,730040.0,279148.0,340932.0,33421.0,6260300.0,1101453.0,43836.0,1351161.0,76686.0,180504.0,379452.0,208404.0,21312.0,24276.0,174294.0,9123127.0,2228326.0,364516.0
1999-07-01,5393567.0,4449055.0,944512.0,697565.0,669755.0,179739.0,-660130.0,990618.0,1016759.0,7994762.0,6883478.0,9036652.0,6555438.0,328040.0,4.8,3714303.0,24632.0,32338.0,1024730.0,322634.0,621878.0,27809.0,191754.0,31781.0,734752.0,279448.0,342532.0,34112.0,6287552.0,1111283.0,44352.0,1359291.0,76133.0,184512.0,379956.0,208896.0,19380.0,24024.0,173850.0,9150279.0,2236595.0,364600.0
1999-08-01,5425928.0,4475530.0,950399.0,705423.0,678446.0,179444.0,-663353.0,997734.0,1022298.0,8047229.0,6926271.0,9076400.0,6601167.0,325104.0,4.7,3736913.0,24759.0,32444.0,1032531.0,324200.0,626198.0,26977.0,192824.0,31781.0,738616.0,279752.0,344957.0,34797.0,6331887.0,1120958.0,44676.0,1367255.0,76457.0,186936.0,381012.0,209400.0,21300.0,24288.0,174798.0,9192277.0,2252122.0,369178.0
1999-09-01,5452443.0,4496447.0,955996.0,696437.0,672594.0,179046.0,-665595.0,1000002.0,1026845.0,8072895.0,6943347.0,9066262.0,6657256.0,286091.0,4.1,3754139.0,24793.0,32373.0,1035514.0,325199.0,630797.0,23843.0,193997.0,31781.0,742309.0,280053.0,348205.0,35512.0,6386490.0,1129548.0,44988.0,1375049.0,76769.0,188700.0,381432.0,209916.0,20292.0,23988.0,175674.0,9189046.0,2250532.0,369919.0
1999-10-01,5499129.0,4535532.0,963597.0,706473.0,682010.0,178405.0,-670343.0,1003110.0,1030400.0,8135515.0,6994243.0,9117224.0,6685674.0,308569.0,4.4,3788483.0,24949.0,32522.0,1039185.0,327512.0,636085.0,24462.0,195694.0,33141.0,747049.0,280337.0,352266.0,36075.0,6411379.0,1141272.0,45460.0,1382666.0,78601.0,190416.0,383160.0,210456.0,19932.0,23940.0,175206.0,9250297.0,2267544.0,368842.0
1999-11-01,5547956.0,4576697.0,971259.0,715754.0,691554.0,179009.0,-675267.0,1002438.0,1035228.0,8199303.0,7046545.0,9177165.0,6725197.0,321348.0,4.6,3825447.0,25113.0,32706.0,1039494.0,329961.0,641298.0,24201.0,197595.0,33141.0,751250.0,280594.0,357129.0,37056.0,6448690.0,1152758.0,45772.0,1392357.0,78913.0,191340.0,380424.0,211008.0,20532.0,24120.0,175014.0,9324676.0,2287120.0,364227.0
1999-12-01,5620593.0,4640016.0,980577.0,719459.0,694763.0,179236.0,-683111.0,1007394.0,1041329.0,8285759.0,7117919.0,9248619.0,6820434.0,297485.0,4.2,3884151.0,25345.0,32931.0,1045476.0,333901.0,646676.0,24696.0,200160.0,33141.0,755864.0,280846.0,362778.0,38082.0,6541049.0,1167840.0,46084.0,1404107.0,79225.0,192084.0,384660.0,211560.0,19632.0,24348.0,175110.0,9407612.0,2302802.0,362365.0
2000-01-01,5715426.0,4724500.0,990926.0,710293.0,684940.0,179597.0,-693047.0,1013089.0,1048702.0,8382576.0,7183958.0,9309102.0,6825096.0,358862.0,5.0,3963474.0,25558.0,33119.0,1052407.0,339127.0,651799.0,25353.0,203410.0,32175.0,761026.0,281083.0,369198.0,39318.0,6542870.0,1198619.0,46640.0,1417900.0,78815.0,189000.0,391248.0,212172.0,20892.0,24984.0,174793.0,9498565.0,2307790.0,359360.0
2000-02-01,5754412.0,4756351.0,998061.0,716605.0,689781.0,179895.0,-696579.0,1017109.0,1057676.0,8443655.0,7234529.0,9345232.0,6910213.0,324316.0,4.5,3991805.0,25718.0,33222.0,1056921.0,340848.0,657213.0,26824.0,205850.0,32175.0,764546.0,281299.0,374724.0,39812.0,6625259.0,1209126.0,46928.0,1432400.0,79103.0,189912.0,392124.0,212904.0,21156.0,25056.0,175957.0,9541843.0,2328900.0,360342.0
2000-03-01,5777722.0,4773630.0,1004092.0,735911.0,706951.0,179998.0,-698402.0,1020517.0,1068253.0,8503695.0,7285176.0,9370347.0,6973364.0,311812.0,4.3,4003513.0,25877.0,33284.0,1060850.0,341679.0,662412.0,28960.0,207427.0,32175.0,770118.0,281531.0,379364.0,40333.0,6686521.0,1218520.0,47240.0,1447616.0,79415.0,191664.0,394164.0,213804.0,19596.0,25164.0,176125.0,9573145.0,2363525.0,362448.0
2000-04-01,5787542.0,4779051.0,1008490.0,741232.0,708569.0,179928.0,-698726.0,1028485.0,1080431.0,8542898.0,7316413.0,9418258.0,6968656.0,347756.0,4.8,4004735.0,25967.0,33426.0,1069365.0,341739.0,666751.0,32663.0,207780.0,33993.0,774316.0,281763.0,383127.0,40880.0,6679067.0,1226485.0,47816.0,1463557.0,81809.0,195780.0,395088.0,214848.0,20316.0,24900.0,177553.0,9620515.0,2384717.0,370639.0
2000-05-01,5772214.0,4760839.0,1011375.0,751591.0,717644.0,180110.0,-695800.0,1053349.0,1091983.0,8580908.0,7352900.0,9457260.0,7001761.0,351139.0,4.8,3979288.0,26074.0,33537.0,1094805.0,340032.0,671343.0,33947.0,209920.0,33993.0,781551.0,281996.0,386004.0,41456.0,6709732.0,1228007.0,48116.0,1477987.0,82109.0,198336.0,414900.0,216060.0,20448.0,24984.0,178621.0,9628584.0,2409688.0,399005.0
2000-06-01,5815474.0,4797276.0,1018198.0,761068.0,727601.0,180568.0,-700799.0,1044949.0,1102911.0,8634224.0,7398236.0,9483330.0,7042946.0,355289.0,4.8,4017456.0,26212.0,33599.0,1086999.0,342536.0,675662.0,33467.0,213569.0,33993.0,779820.0,282247.0,388003.0,42050.0,6746933.0,1235988.0,48452.0,1490914.0,82445.0,200652.0,404004.0,217428.0,19152.0,24924.0,178789.0,9674310.0,2432550.0,386200.0
2000-07-01,5885198.0,4857294.0,1027903.0,750509.0,719169.0,181225.0,-709418.0,1048705.0,1113212.0,8701234.0,7455758.0,9533257.0,7071995.0,383763.0,5.1,4075300.0,26392.0,33746.0,1091379.0,347056.0,680848.0,31340.0,220211.0,34263.0,781994.0,282504.0,389129.0,42674.0,6768501.0,1245476.0,49020.0,1502341.0,83283.0,203688.0,401364.0,218952.0,20832.0,24948.0,178921.0,9730292.0,2434075.0,381961.0
2000-08-01,5899147.0,4866790.0,1032357.0,764603.0,733258.0,182629.0,-710840.0,1055425.0,1123756.0,8747421.0,7500833.0,9591468.0,7110917.0,389916.0,5.2,4083131.0,26526.0,33920.0,1098731.0,347660.0,684697.0,31345.0,224476.0,34263.0,783659.0,282769.0,389395.0,43306.0,6802846.0,1246588.0,49332.0,1513151.0,83595.0,205104.0,403824.0,220632.0,20412.0,25092.0,180361.0,9780536.0,2460383.0,387891.0
2000-09-01,5927493.0,4889752.0,1037741.0,767180.0,734337.0,184704.0,-714542.0,1060009.0,1134543.0,8792113.0,7541052.0,9601499.0,7200248.0,340804.0,4.5,4103962.0,26644.0,33924.0,1103932.0,349509.0,688232.0,32842.0,227712.0,34263.0,785790.0,283033.0,388805.0,43923.0,6888604.0,1251061.0,49668.0,1523347.0,83931.0,205464.0,406428.0,222480.0,20496.0,24684.0,180457.0,9788828.0,2475231.0,389390.0
2000-10-01,5942081.0,4899549.0,1042532.0,773377.0,741768.0,187546.0,-716623.0,1061437.0,1145571.0,8825465.0,7571708.0,9627402.0,7211394.0,360314.0,4.8,4111012.0,26728.0,33985.0,1106152.0,350555.0,691977.0,31610.0,229882.0,37458.0,788537.0,283285.0,387361.0,44715.0,6893798.0,1253757.0,50256.0,1532932.0,87714.0,203568.0,403560.0,224484.0,21840.0,25164.0,182821.0,9815082.0,2493855.0,389529.0
2000-11-01,5943749.0,4897968.0,1045781.0,782809.0,749587.0,190834.0,-717218.0,1058425.0,1153187.0,8842001.0,7584316.0,9629832.0,7229041.0,355275.0,4.7,4106683.0,26750.0,33965.0,1103577.0,350739.0,695042.0,33222.0,231167.0,37458.0,791286.0,283523.0,385062.0,45152.0,6909824.0,1257685.0,50592.0,1538249.0,88050.0,204276.0,400224.0,226656.0,21024.0,24708.0,181537.0,9825504.0,2511892.0,386359.0
2000-12-01,5945287.0,4896348.0,1048939.0,790921.0,754781.0,194669.0,-718087.0,1077013.0,1157389.0,8874684.0,7610043.0,9647577.0,7272129.0,337913.0,4.4,4101547.0,26820.0,34001.0,1122596.0,351159.0,697780.0,36140.0,231535.0,37458.0,794801.0,283748.0,381909.0,45583.0,6952196.0,1264642.0,50940.0,1539299.0,88398.0,206472.0,409788.0,228984.0,22728.0,25440.0,183601.0,9827654.0,2524889.0,404509.0
2001-01-01,6022606.0,4956730.0,1065876.0,801521.0,766607.0,195638.0,-728172.0,1100584.0,1158179.0,8975602.0,7686403.0,9697369.0,7306994.0,379409.0,4.9,4158833.0,27069.0,34151.0,1147927.0,355766.0,710110.0,34914.0,231075.0,37330.0,797897.0,283960.0,377903.0,47343.0,6987401.0,1289199.0,51188.0,1536082.0,88518.0,210816.0,419208.0,231492.0,27324.0,26088.0,185656.0,9875601.0,2533241.0,419755.0
2001-02-01,6055399.0,4984394.0,1071006.0,808098.0,774125.0,196976.0,-733029.0,1106776.0,1156645.0,9010881.0,7707447.0,9708802.0,7321676.0,385771.0,5.0,4182361.0,27123.0,34166.0,1154734.0,358162.0,712844.0,33973.0,230988.0,37330.0,802033.0,284166.0,372057.0,47958.0,7001834.0,1303434.0,51524.0,1528703.0,88854.0,214644.0,420540.0,233880.0,25356.0,26076.0,186280.0,9896115.0,2533777.0,421705.0
2001-03-01,6072371.0,4997255.0,1075117.0,819654.0,786432.0,198766.0,-735776.0,1115956.0,1152789.0,9041201.0,7728121.0,9733895.0,7316277.0,411845.0,5.3,4191831.0,27175.0,34228.0,1164280.0,359467.0,715649.0,33222.0,230392.0,37330.0,805423.0,284380.0,369117.0,48324.0,6996658.0,1313079.0,51896.0,1521907.0,89226.0,219528.0,422688.0,236172.0,23676.0,25980.0,187912.0,9921315.0,2540327.0,428504.0
2001-04-01,6048838.0,4971959.0,1076880.0,818950.0,786293.0,201112.0,-733527.0,1133332.0,1146610.0,9033804.0,7718699.0,9705044.0,7324515.0,394184.0,5.1,4162677.0,27121.0,34100.0,1181770.0,358232.0,718647.0,32658.0,230038.0,38113.0,809281.0,284602.0,370051.0,48438.0,7004240.0,1315105.0,52124.0,1516661.0,90237.0,228996.0,422976.0,238344.0,27264.0,26436.0,189316.0,9872692.0,2536723.0,448243.0
2001-05-01,6037434.0,4958009.0,1079425.0,827495.0,795097.0,202791.0,-732830.0,1140364.0,1139958.0,9030640.0,7719771.0,9680885.0,7372343.0,347428.0,4.5,4145007.0,27103.0,33988.0,1188730.0,357875.0,721550.0,32398.0,228989.0,38113.0,813002.0,284834.0,367062.0,48366.0,7052781.0,1310869.0,52460.0,1507020.0,90573.0,231576.0,422856.0,240396.0,29100.0,26364.0,190072.0,9834052.0,2537306.0,455900.0
2001-06-01,6036486.0,4954204.0,1082282.0,836656.0,804215.0,203908.0,-733010.0,1143568.0,1132833.0,9032890.0,7732257.0,9679361.0,7388754.0,343503.0,4.4,4134554.0,27123.0,33954.0,1191678.0,357818.0,724464.0,32440.0,228129.0,38113.0,819650.0,285076.0,364340.0,48110.0,7069728.0,1300633.0,52784.0,1497173.0,90897.0,229740.0,422172.0,242340.0,28776.0,26160.0,194380.0,9815752.0,2537737.0,458668.0
2001-07-01,6028793.0,4943116.0,1085677.0,845182.0,812496.0,204545.0,-732512.0,1145344.0,1125234.0,9028115.0,7842508.0,9820711.0,7402640.0,439867.0,5.6,4118564.0,27486.0,34420.0,1193010.0,357566.0,728111.0,32686.0,228114.0,39161.0,824552.0,285324.0,363863.0,47666.0,7082297.0,1185607.0,53068.0,1489097.0,92229.0,215328.0,432312.0,244164.0,33120.0,26592.0,193828.0,9811442.0,2538824.0,460498.0
2001-08-01,6022934.0,4934510.0,1088424.0,853859.0,821183.0,204870.0,-732085.0,1139404.0,1111237.0,9013614.0,7970409.0,9982114.0,7440722.0,529686.0,6.6,4105500.0,27909.0,34953.0,1186446.0,357218.0,731206.0,32676.0,226481.0,39161.0,829010.0,285584.0,366352.0,47042.0,7121688.0,1043205.0,53392.0,1477590.0,92553.0,216312.0,426612.0,245880.0,30576.0,26472.0,193552.0,9802720.0,2536319.0,454361.0
2001-09-01,6021973.0,4930166.0,1091807.0,837771.0,805443.0,204967.0,-732512.0,1150900.0,1090842.0,8987312.0,7875257.0,9896547.0,7323796.0,551462.0,7.0,4097004.0,27551.0,34622.0,1197141.0,357495.0,734313.0,32327.0,223906.0,39161.0,833163.0,285842.0,367129.0,46241.0,7007024.0,1112055.0,53704.0,1457971.0,92865.0,220560.0,426228.0,247476.0,35664.0,26196.0,194776.0,9789622.0,2500709.0,464629.0
2001-10-01,6026150.0,4930228.0,1095922.0,842767.0,811163.0,204329.0,-733283.0,1180720.0,1064048.0,8999959.0,7763875.0,9722350.0,7526004.0,237871.0,3.1,4092038.0,27138.0,33984.0,1225981.0,357890.0,738032.0,31604.0,219397.0,39688.0,838190.0,286086.0,369968.0,45261.0,7212903.0,1236084.0,54016.0,1434016.0,93704.0,241308.0,425832.0,248952.0,39204.0,28548.0,196876.0,9735002.0,2481112.0,492698.0
2001-11-01,6038799.0,4938820.0,1099979.0,840413.0,810775.0,204858.0,-735022.0,1190248.0,1042701.0,8997556.0,7767505.0,9733428.0,7492702.0,274803.0,3.5,4094872.0,27129.0,33995.0,1234250.0,358744.0,741235.0,29638.0,216388.0,39688.0,843948.0,286315.0,371556.0,44002.0,7182323.0,1230050.0,54304.0,1414257.0,93992.0,248160.0,427656.0,250320.0,40164.0,26988.0,196960.0,9728165.0,2459528.0,499228.0
2001-12-01,6048399.0,4944228.0,1104170.0,839440.0,813185.0,206048.0,-736606.0,1202764.0,1026800.0,9002093.0,7772849.0,9750264.0,7474856.0,297993.0,3.8,4096401.0,27127.0,34028.0,1245230.0,359611.0,744559.0,26254.0,213844.0,39688.0,847827.0,286533.0,372783.0,42466.0,7166733.0,1229244.0,54592.0,1399582.0,94280.0,250140.0,431928.0,251544.0,42564.0,27264.0,199324.0,9730211.0,2445070.0,508624.0
2002-01-01,6048961.0,4938325.0,1110637.0,861379.0,839926.0,206641.0,-741588.0,1219014.0,1016345.0,9025124.0,7940677.0,9951897.0,7489599.0,451078.0,5.7,4086774.0,27693.0,34707.0,1259664.0,360850.0,749786.0,21454.0,210151.0,39956.0,851550.0,286739.0,373721.0,40649.0,7184624.0,1084446.0,54868.0,1390066.0,94824.0,247220.0,443007.0,252846.0,40771.0,28532.0,206638.0,9732301.0,2458086.0,518076.0
2002-02-01,6053579.0,4939508.0,1114071.0,860115.0,842811.0,207304.0,-742282.0,1222122.0,1010090.0,9040412.0,7965670.0,9966574.0,7528124.0,437546.0,5.5,4084694.0,27761.0,34735.0,1261144.0,361204.0,752866.0,17304.0,207827.0,39956.0,854814.0,286935.0,390462.0,39022.0,7225161.0,1074742.0,55180.0,1400552.0,95136.0,244348.0,445640.0,254137.0,41795.0,28485.0,207717.0,9733349.0,2467971.0,518862.0
2002-03-01,6079656.0,4959780.0,1119876.0,857014.0,842619.0,207998.0,-745453.0,1221756.0,1008037.0,9059010.0,7992724.0,9973294.0,7544108.0,448616.0,5.6,4100707.0,27836.0,34734.0,1259338.0,362817.0,757059.0,14394.0,205326.0,39956.0,859073.0,287131.0,392420.0,37583.0,7243358.0,1066286.0,55468.0,1400457.0,95424.0,243119.0,439967.0,255416.0,45907.0,28757.0,208589.0,9732404.0,2465469.0,513885.0
2002-04-01,6102784.0,4977226.0,1125558.0,860642.0,847938.0,208808.0,-748357.0,1242780.0,1010184.0,9108740.0,8053432.0,10007216.0,7612695.0,440737.0,5.5,4114389.0,28027.0,34827.0,1279111.0,364371.0,761187.0,12704.0,204730.0,39787.0,862838.0,287343.0,395569.0,36331.0,7312466.0,1055308.0,55712.0,1405752.0,95499.0,242826.0,445442.0,256684.0,58957.0,29180.0,209692.0,9729118.0,2475202.0,530754.0
2002-05-01,6125598.0,4995174.0,1130425.0,863850.0,850909.0,209028.0,-751020.0,1248836.0,1011021.0,9140421.0,8091394.0,10047904.0,7586965.0,504429.0,6.2,4126609.0,28137.0,34941.0,1284004.0,365723.0,764702.0,12940.0,202276.0,39787.0,868564.0,287571.0,397940.0,35168.0,7288903.0,1049027.0,56000.0,1408961.0,95787.0,243562.0,445270.0,257941.0,62766.0,29073.0,210225.0,9756109.0,2481839.0,532984.0
2002-06-01,6159037.0,5022553.0,1136484.0,868923.0,853741.0,208730.0,-755145.0,1249575.0,1010548.0,9174795.0,8126166.0,10078534.0,7618795.0,507371.0,6.2,4149457.0,28235.0,35018.0,1283671.0,367899.0,768585.0,15182.0,200236.0,39787.0,873096.0,287808.0,399032.0,34095.0,7322496.0,1048629.0,56276.0,1409580.0,96063.0,245099.0,445750.0,259186.0,59745.0,29498.0,210298.0,9787022.0,2487233.0,528526.0
2002-07-01,6139792.0,5000571.0,1139222.0,875120.0,856076.0,207940.0,-752532.0,1254124.0,1008766.0,9168097.0,8123874.0,10053521.0,7682141.0,441733.0,5.4,4124530.0,28203.0,34902.0,1287233.0,366541.0,772681.0,19044.0,198588.0,39768.0,876041.0,288051.0,401777.0,33109.0,7387293.0,1044223.0,56492.0,1410542.0,96260.0,247917.0,446416.0,260419.0,57903.0,29837.0,211632.0,9752789.0,2493602.0,534701.0
2002-08-01,6158128.0,5012718.0,1145410.0,872100.0,850136.0,207540.0,-754318.0,1259176.0,1009879.0,9186876.0,8142334.0,10056580.0,7706386.0,435948.0,5.4,4131866.0,28242.0,34882.0,1291397.0,367472.0,777938.0,21964.0,197250.0,39768.0,880852.0,288303.0,402151.0,32220.0,7412576.0,1044541.0,56792.0,1412029.0,96560.0,251178.0,448329.0,261641.0,56367.0,29770.0,211891.0,9751690.0,2491669.0,537079.0
2002-09-01,6172780.0,5023073.0,1149707.0,871521.0,847262.0,207552.0,-756178.0,1266348.0,1013887.0,9210080.0,8166482.0,10068304.0,7684516.0,481966.0,5.9,4140629.0,28301.0,34892.0,1297775.0,368531.0,781176.0,24259.0,196130.0,39768.0,882444.0,288554.0,402743.0,31427.0,7391538.0,1043598.0,57080.0,1416631.0,96848.0,254077.0,449496.0,262852.0,56523.0,30072.0,213329.0,9754934.0,2495704.0,541597.0
2002-10-01,6186533.0,5024212.0,1162321.0,879218.0,852987.0,208044.0,-756482.0,1269796.0,1020791.0,9244358.0,8204826.0,10097268.0,7730542.0,474284.0,5.8,4138860.0,28411.0,34964.0,1300529.0,368704.0,793617.0,26231.0,196157.0,41952.0,885351.0,288794.0,405725.0,30733.0,7435169.0,1039533.0,57264.0,1426517.0,99216.0,258377.0,446861.0,264051.0,55377.0,30339.0,214790.0,9776073.0,2513779.0,544047.0
