date,TOTAL,LABOR,A034RC,A132RC,B202RC,A038RC,B040RC,B039RC,A041RC,B042RC,A045RC,A048RC,W210RC,A064RC,B703RC,A577RC,A063RC,W823RC,W824RC,W729RC,W825RC,W826RC,W827RC,B931RC,A061RC,W055RC,A067RC,A068RC,DPCERC,B069RC,W211RC,W062RC,B070RC,A071RC,A072RC,W875RX,A067RX,A229RC,A229RX,B230RC,A067RCM,PF000969,A067RM,CAPITAL,TRANSFER
2007-07-01,11955711.0,7872827.0,6388468.0,5301023.0,1087445.0,1484359.0,1023841.0,460518.0,993146.0,37931.0,955215.0,190068.0,2139273.0,1346634.0,792640.0,1719857.0,1688082.0,573796.0,429329.0,315442.0,32840.0,41902.0,294774.0,31775.0,-959460.0,1499413.0,10456298.0,10185314.0,9751141.0,295321.0,138852.0,79364.0,59488.0,270984.0,2.6,11811997.0,12066385.0,34648.0,39983.0,301790.0,0.3,0.4,0.1,3322487.0,760397.0
2007-08-01,11963081.0,7868074.0,6382039.0,5288079.0,1093960.0,1486035.0,1026393.0,459642.0,985634.0,38902.0,946732.0,193663.0,2142063.0,1344569.0,797494.0,1731860.0,1699344.0,577481.0,432008.0,319607.0,32899.0,41853.0,295497.0,32516.0,-958212.0,1495737.0,10467345.0,10232003.0,9798937.0,293979.0,139087.0,79599.0,59488.0,235342.0,2.2,11798640.0,12070937.0,34653.0,39962.0,302064.0,0.1,0.5,0.0,3321360.0,773648.0
2007-09-01,12025458.0,7914715.0,6422180.0,5322799.0,1099381.0,1492534.0,1030041.0,462494.0,982513.0,40615.0,941898.0,197166.0,2148816.0,1348197.0,800618.0,1746282.0,1713127.0,583403.0,434720.0,323875.0,32759.0,41808.0,296563.0,33155.0,-964033.0,1501407.0,10524051.0,10280882.0,9845072.0,296502.0,139308.0,79820.0,59488.0,243169.0,2.3,11808311.0,12089613.0,34809.0,39988.0,302334.0,0.5,0.5,0.2,3328495.0,782249.0
2007-10-01,12046839.0,7928365.0,6431179.0,5328452.0,1102727.0,1497186.0,1033971.0,463215.0,977760.0,42841.0,934918.0,199906.0,2155545.0,1357519.0,798027.0,1751063.0,1717370.0,576363.0,437465.0,328140.0,33176.0,42603.0,299623.0,33692.0,-965799.0,1498951.0,10547889.0,10319881.0,9882702.0,296523.0,140657.0,80054.0,60603.0,228007.0,2.2,11791649.0,12080390.0,34859.0,39923.0,302590.0,0.2,0.4,-0.1,3333211.0,785264.0
2007-11-01,12102811.0,7978729.0,6474748.0,5366510.0,1108238.0,1503981.0,1037742.0,466239.0,977670.0,45449.0,932221.0,207168.0,2153089.0,1358505.0,794585.0,1758275.0,1724180.0,577725.0,440244.0,330383.0,33670.0,42419.0,299739.0,34095.0,-972121.0,1507973.0,10594838.0,10393014.0,9955924.0,296218.0,140871.0,80269.0,60603.0,201824.0,1.9,11784940.0,12070095.0,34986.0,39857.0,302834.0,0.4,0.7,-0.1,3337927.0,786154.0
2007-12-01,12182739.0,8025554.0,6515837.0,5401398.0,1114439.0,1509716.0,1040211.0,469505.0,980859.0,47987.0,932872.0,218952.0,2157186.0,1351156.0,806030.0,1778652.0,1744290.0,589177.0,443056.0,331239.0,35175.0,42751.0,302892.0,34362.0,-978464.0,1518957.0,10663782.0,10409347.0,9972793.0,295462.0,141092.0,80489.0,60603.0,254435.0,2.4,11825282.0,12120451.0,35187.0,39993.0,303062.0,0.7,0.2,0.4,3356997.0,800188.0
2008-01-01,12227791.0,8029839.0,6518866.0,5399088.0,1119778.0,1510973.0,1043020.0,467953.0,969988.0,48985.0,921003.0,235550.0,2179714.0,1335472.0,844243.0,1792971.0,1758477.0,593977.0,445901.0,330506.0,35589.0,43905.0,308598.0,34495.0,-980271.0,1522285.0,10705506.0,10431363.0,9996400.0,290938.0,144025.0,80361.0,63664.0,274143.0,2.6,11830243.0,12137128.0,35299.0,40020.0,303280.0,0.4,0.2,0.1,3385252.0,812700.0
2008-02-01,12264927.0,8052068.0,6536668.0,5411432.0,1125236.0,1515401.0,1045920.0,469481.0,961415.0,48655.0,912761.0,249825.0,2185611.0,1323446.0,862165.0,1799554.0,1764889.0,594541.0,448749.0,331053.0,36201.0,44347.0,309998.0,34665.0,-983546.0,1533866.0,10731060.0,10410982.0,9981672.0,285092.0,144219.0,80555.0,63664.0,320078.0,3.0,11841213.0,12141830.0,35358.0,40007.0,303494.0,0.2,-0.2,0.0,3396851.0,816008.0
2008-03-01,12314677.0,8082702.0,6562648.0,5433237.0,1129410.0,1520054.0,1048339.0,471715.0,963477.0,48000.0,915477.0,262371.0,2178011.0,1315078.0,862933.0,1816215.0,1781342.0,603461.0,451600.0,333227.0,37084.0,43742.0,312228.0,34873.0,-988099.0,1549260.0,10765417.0,10457429.0,10035263.0,277786.0,144380.0,80716.0,63664.0,307988.0,2.9,11844713.0,12145900.0,35447.0,39992.0,303707.0,0.3,0.4,0.0,3403859.0,828116.0
2008-04-01,12302604.0,8050707.0,6530471.0,5398433.0,1132038.0,1520236.0,1050373.0,469864.0,969107.0,47042.0,922065.0,271973.0,2149185.0,1310368.0,838816.0,1846502.0,1811384.0,599621.0,454453.0,336966.0,37557.0,44364.0,338423.0,35119.0,-984869.0,1557184.0,10745420.0,10491049.0,10070270.0,274662.0,146117.0,80886.0,65232.0,254372.0,2.4,11775028.0,12100841.0,35355.0,39815.0,303926.0,-0.2,0.3,-0.4,3390265.0,861633.0
2008-05-01,12879279.0,8054870.0,6532656.0,5397095.0,1135561.0,1522214.0,1051927.0,470287.0,967465.0,44695.0,922770.0,281045.0,2142309.0,1316300.0,826009.0,2419709.0,2384345.0,604667.0,457309.0,339567.0,38114.0,44375.0,900312.0,35364.0,-986119.0,1556791.0,11322488.0,10551438.0,10132271.0,272944.0,146223.0,80991.0,65232.0,771050.0,6.8,11728591.0,12696204.0,37226.0,41742.0,304157.0,5.4,0.6,4.9,3390819.0,1433590.0
2008-06-01,12661020.0,8059067.0,6534839.0,5394449.0,1140390.0,1524228.0,1053252.0,470976.0,966040.0,41262.0,924779.0,289871.0,2154708.0,1332873.0,821836.0,2178947.0,2143339.0,604289.0,460167.0,340948.0,38957.0,45329.0,653649.0,35609.0,-987614.0,1543417.0,11117603.0,10605848.0,10187065.0,272479.0,146305.0,81073.0,65232.0,511755.0,4.6,11669092.0,12376591.0,36523.0,40660.0,304396.0,-1.8,0.5,-2.5,3410619.0,1191333.0
2008-07-01,12514829.0,8057691.0,6532332.0,5385697.0,1146635.0,1525359.0,1054157.0,471202.0,948110.0,36941.0,911169.0,297307.0,2175273.0,1360087.0,815186.0,2024749.0,1988895.0,608715.0,463028.0,341214.0,45236.0,45830.0,484873.0,35853.0,-988301.0,1515090.0,10999738.0,10603880.0,10185092.0,272072.0,146716.0,81162.0,65554.0,395859.0,3.6,11623947.0,12188694.0,36107.0,40009.0,304646.0,-1.1,0.0,-1.5,3420690.0,1036448.0
2008-08-01,12426008.0,8078464.0,6550944.0,5399745.0,1151200.0,1527520.0,1054520.0,473000.0,960233.0,34016.0,926216.0,305069.0,2180460.0,1376940.0,803520.0,1893769.0,1857664.0,608387.0,465892.0,340923.0,62904.0,44985.0,334573.0,36105.0,-991987.0,1496516.0,10929492.0,10594676.0,10175729.0,272200.0,146747.0,81194.0,65554.0,334816.0,3.1,11680075.0,12120622.0,35846.0,39752.0,304903.0,-0.6,-0.1,-0.6,3445762.0,901782.0
2008-09-01,12444992.0,8087005.0,6558188.0,5402507.0,1155681.0,1528817.0,1054595.0,474222.0,963310.0,32383.0,930927.0,313369.0,2169977.0,1383432.0,786545.0,1905680.0,1869316.0,609502.0,468758.0,340317.0,66504.0,45775.0,338461.0,36365.0,-994350.0,1480881.0,10964111.0,10535824.0,10116413.0,272656.0,146754.0,81201.0,65554.0,428287.0,3.9,11678303.0,12149011.0,35929.0,39812.0,305158.0,0.3,-0.6,0.2,3446656.0,911330.0
2008-10-01,12446476.0,8110398.0,6579948.0,5418437.0,1161511.0,1530450.0,1054223.0,476227.0,955284.0,31928.0,923356.0,322208.0,2144374.0,1379563.0,764811.0,1912727.0,1876095.0,609338.0,471626.0,339061.0,65148.0,45845.0,345075.0,36632.0,-998515.0,1472779.0,10973697.0,10440585.0,10034123.0,265076.0,141386.0,81221.0,60165.0,533112.0,4.9,11749787.0,12240523.0,35932.0,40080.0,305403.0,0.1,-0.9,0.8,3421866.0,914212.0
2008-11-01,12387090.0,8065845.0,6538187.0,5373612.0,1164575.0,1527658.0,1053385.0,474273.0,959993.0,30953.0,929039.0,326430.0,2107175.0,1367972.0,739203.0,1922258.0,1885350.0,611320.0,474497.0,340776.0,66563.0,45817.0,346378.0,36907.0,-994611.0,1449590.0,10937500.0,10284254.0,9885231.0,257681.0,141343.0,81178.0,60165.0,653245.0,6.0,11812401.0,12345935.0,35788.0,40396.0,305620.0,-0.3,-1.5,0.9,3393598.0,927647.0
2008-12-01,12238467.0,7953249.0,6433400.0,5269200.0,1164200.0,1519849.0,1052178.0,467671.0,939229.0,29448.0,909781.0,328288.0,2051435.0,1348660.0,702776.0,1948281.0,1911089.0,618688.0,477371.0,345434.0,83917.0,46157.0,339522.0,37191.0,-982015.0,1412347.0,10826120.0,10193137.0,9801472.0,250390.0,141276.0,81110.0,60165.0,632983.0,5.8,11680502.0,12288846.0,35400.0,40182.0,305827.0,-1.0,-0.9,-0.5,3318952.0,966266.0
2009-01-01,12125634.0,7796812.0,6287418.0,5124908.0,1162510.0,1509394.0,1049804.0,459591.0,934303.0,25110.0,909193.0,326067.0,2020749.0,1321626.0,699123.0,2014540.0,1977056.0,648062.0,480247.0,353212.0,93010.0,49620.0,352905.0,37484.0,-966837.0,1234109.0,10891525.0,10244906.0,9847249.0,252800.0,144857.0,80671.0,64186.0,646619.0,5.9,11475761.0,12361525.0,35589.0,40393.0,306035.0,0.6,0.5,0.6,3281119.0,1047703.0
2009-02-01,12007441.0,7714970.0,6211306.0,5049003.0,1162303.0,1503664.0,1048652.0,455012.0,911315.0,22916.0,888399.0,326066.0,1976474.0,1303211.0,673263.0,2036570.0,1998798.0,651932.0,482993.0,359130.0,99967.0,49157.0,355618.0,37772.0,-957954.0,1202024.0,10805417.0,10223768.0,9824478.0,254517.0,144773.0,80586.0,64186.0,581649.0,5.4,11296390.0,12241880.0,35285.0,39975.0,306237.0,-0.8,-0.2,-1.0,3213855.0,1078616.0
2009-03-01,11965280.0,7679341.0,6178011.0,5014431.0,1163580.0,1501330.0,1047951.0,453379.0,895797.0,22431.0,873366.0,327445.0,1949384.0,1293414.0,655971.0,2068005.0,2029949.0,655619.0,485608.0,362980.0,111680.0,50046.0,364016.0,38056.0,-954691.0,1170963.0,10794317.0,10173365.0,9773181.0,255491.0,144693.0,80507.0,64186.0,620952.0,5.8,11225296.0,12242703.0,35225.0,39952.0,306438.0,-0.1,-0.5,0.0,3172626.0,1113314.0
2009-04-01,12009424.0,7740885.0,6235410.0,5060490.0,1174920.0,1505475.0,1047718.0,457757.0,898227.0,23428.0,874799.0,330379.0,1896565.0,1292235.0,604330.0,2106533.0,2068197.0,661858.0,488092.0,365492.0,121769.0,50034.0,380953.0,38336.0,-963166.0,1131459.0,10877965.0,10171958.0,9772523.0,254820.0,144615.0,80352.0,64263.0,706007.0,6.5,11215654.0,12319987.0,35474.0,40177.0,306645.0,0.8,0.0,0.6,3125171.0,1143367.0
2009-05-01,12179626.0,7772327.0,6264240.0,5089113.0,1175128.0,1508087.0,1047894.0,460193.0,900300.0,24048.0,876252.0,335322.0,1865414.0,1286562.0,578852.0,2273990.0,2235377.0,657440.0,490445.0,368620.0,130736.0,50200.0,537936.0,38614.0,-967728.0,1131214.0,11048412.0,10189393.0,9791553.0,253299.0,144540.0,80277.0,64263.0,859020.0,7.8,11207164.0,12500093.0,36004.0,40735.0,306863.0,1.6,0.2,1.5,3101036.0,1306262.0
2009-06-01,12042936.0,7772662.0,6263808.0,5085721.0,1178087.0,1508854.0,1048588.0,460266.0,907574.0,24530.0,883045.0,342018.0,1833250.0,1276396.0,556853.0,2155341.0,2116452.0,667969.0,492668.0,372702.0,138494.0,51002.0,393617.0,38889.0,-967910.0,1130632.0,10912305.0,10247848.0,9852431.0,250957.0,144460.0,80197.0,64263.0,664457.0,6.1,11120698.0,12273201.0,35535.0,39966.0,307090.0,-1.2,0.6,-1.8,3082842.0,1187431.0
2009-07-01,11998429.0,7746031.0,6238213.0,5059741.0,1178472.0,1507818.0,1049780.0,458038.0,913691.0,24938.0,888753.0,350055.0,1795494.0,1261736.0,533758.0,2157301.0,2118138.0,665121.0,494760.0,377579.0,140550.0,51343.0,388784.0,39163.0,-964142.0,1133512.0,10864917.0,10280037.0,9886264.0,249737.0,144036.0,79969.0,64067.0,584880.0,5.4,11067321.0,12218672.0,35354.0,39759.0,307322.0,-0.4,0.3,-0.4,3059240.0,1193159.0
2009-08-01,12011197.0,7747489.0,6238179.0,5057566.0,1180613.0,1509310.0,1051320.0,457990.0,935847.0,26593.0,909254.0,356390.0,1770019.0,1252253.0,517767.0,2165488.0,2126051.0,662010.0,496721.0,379381.0,145510.0,52042.0,390387.0,39437.0,-964037.0,1136024.0,10875172.0,10399488.0,10004129.0,251395.0,143963.0,79897.0,64067.0,475684.0,4.4,11040402.0,12194782.0,35358.0,39649.0,307570.0,0.1,1.2,-0.2,3062256.0,1201451.0
2009-09-01,12061068.0,7746062.0,6235255.0,5057359.0,1177896.0,1510808.0,1053348.0,457460.0,955505.0,29681.0,925824.0,361225.0,1755320.0,1247946.0,507374.0,2206218.0,2166507.0,676665.0,498551.0,377786.0,147068.0,52807.0,413630.0,39712.0,-963261.0,1136373.0,10924695.0,10327673.0,9927825.0,255947.0,143901.0,79834.0,64067.0,597022.0,5.5,11032868.0,12230599.0,35490.0,39732.0,307826.0,0.5,-0.7,0.3,3072050.0,1242957.0
2009-10-01,12069381.0,7773005.0,6258972.0,5076806.0,1182166.0,1514033.0,1055819.0,458214.0,974285.0,34482.0,939803.0,364566.0,1744373.0,1248815.0,495559.0,2178414.0,2138427.0,672979.0,500251.0,372983.0,144176.0,53197.0,394840.0,39987.0,-965261.0,1136840.0,10932542.0,10376465.0,9976733.0,255660.0,144072.0,79578.0,64494.0,556077.0,5.1,11031475.0,12193151.0,35487.0,39579.0,308071.0,0.1,0.5,-0.3,3083224.0,1213153.0
2009-11-01,12129551.0,7808194.0,6289313.0,5105326.0,1183987.0,1518881.0,1058776.0,460106.0,1001103.0,36777.0,964326.0,370834.0,1733194.0,1247064.0,486130.0,2184979.0,2144731.0,671499.0,501820.0,372153.0,146338.0,54579.0,398342.0,40248.0,-968754.0,1141664.0,10987887.0,10382205.0,9985676.0,252554.0,143974.0,79480.0,64494.0,605683.0,5.5,11063663.0,12224386.0,35642.0,39652.0,308289.0,0.5,0.1,0.3,3105131.0,1216225.0
2009-12-01,12188213.0,7810454.0,6289191.0,5106175.0,1183016.0,1521263.0,1062093.0,459170.0,1029568.0,36214.0,993354.0,380739.0,1721418.0,1242694.0,478724.0,2213555.0,2173060.0,682485.0,503258.0,373297.0,155228.0,54411.0,404380.0,40495.0,-967522.0,1143720.0,11044492.0,10443289.0,10052579.0,246878.0,143832.0,79338.0,64494.0,601203.0,5.4,11090674.0,12280208.0,35801.0,39807.0,308495.0,0.5,0.6,0.5,3131725.0,1246033.0
2010-01-01,12267734.0,7778892.0,6246160.0,5061832.0,1184328.0,1532732.0,1066608.0,466124.0,1051344.0,32725.0,1018619.0,393909.0,1726577.0,1235705.0,490872.0,2294206.0,2253479.0,676198.0,504565.0,379813.0,161354.0,54932.0,476616.0,40727.0,-977194.0,1194081.0,11073653.0,10449500.0,10056058.0,248441.0,145001.0,79596.0,65404.0,624154.0,5.6,11065249.0,12285797.0,35871.0,39798.0,308706.0,0.3,0.1,0.0,3171830.0,1317012.0
2010-02-01,12267602.0,7744185.0,6211191.0,5026270.0,1184922.0,1532994.0,1070331.0,462662.0,1053419.0,31061.0,1022358.0,405430.0,1732687.0,1231028.0,501659.0,2302800.0,2261786.0,678622.0,505941.0,382905.0,158733.0,56676.0,478910.0,41014.0,-970920.0,1188636.0,11078966.0,10487137.0,10093426.0,248767.0,144944.0,79539.0,65404.0,591829.0,5.3,11055879.0,12292037.0,35865.0,39792.0,308904.0,0.0,0.4,0.1,3191536.0,1331880.0
2010-03-01,12330883.0,7779805.0,6242387.0,5054372.0,1188014.0,1537418.0,1073877.0,463541.0,1066611.0,31078.0,1035534.0,415302.0,1729212.0,1228665.0,500547.0,2312696.0,2271342.0,681741.0,507386.0,383508.0,157917.0,56177.0,484612.0,41354.0,-972743.0,1192670.0,11138214.0,10548660.0,10155982.0,247803.0,144874.0,79470.0,65404.0,589554.0,5.3,11099417.0,12340324.0,36035.0,39924.0,309095.0,0.5,0.6,0.4,3211125.0,1339953.0
2010-04-01,12441763.0,7860184.0,6315587.0,5125159.0,1190428.0,1544597.0,1077267.0,467330.0,1089405.0,32774.0,1056631.0,422712.0,1739496.0,1228614.0,510882.0,2310289.0,2268540.0,688850.0,508899.0,382253.0,148669.0,56314.0,483556.0,41749.0,-980323.0,1201107.0,11240656.0,10570255.0,10182287.0,244381.0,143587.0,79315.0,64272.0,670401.0,6.0,11218853.0,12447079.0,36344.0,40244.0,309289.0,0.9,0.2,0.9,3251613.0,1329966.0
2010-05-01,12543666.0,7935614.0,6384008.0,5182543.0,1201465.0,1551606.0,1080440.0,471166.0,1109413.0,34657.0,1074756.0,429361.0,1745297.0,1223520.0,521777.0,2311599.0,2269197.0,689858.0,510481.0,384542.0,142625.0,57556.0,484134.0,42402.0,-987619.0,1215254.0,11328412.0,10597931.0,10210816.0,243575.0,143540.0,79268.0,64272.0,730482.0,6.4,11326674.0,12540305.0,36604.0,40520.0,309485.0,0.8,0.3,0.7,3284071.0,1323980.0
2010-06-01,12550689.0,7936101.0,6382490.0,5184597.0,1197893.0,1553611.0,1083470.0,470142.0,1111573.0,36789.0,1074784.0,434552.0,1742685.0,1213383.0,529301.0,2311394.0,2268296.0,689044.0,512131.0,390325.0,132293.0,57601.0,486902.0,43098.0,-985615.0,1223368.0,11327322.0,10619988.0,10231332.0,245130.0,143526.0,79254.0,64272.0,707334.0,6.2,11339415.0,12544340.0,36576.0,40506.0,309691.0,0.0,0.2,0.0,3288810.0,1325779.0
2010-07-01,12588650.0,7967327.0,6410246.0,5215282.0,1194964.0,1557081.0,1086290.0,470792.0,1122913.0,39200.0,1083713.0,438461.0,1732509.0,1198203.0,534306.0,2314718.0,2270972.0,693365.0,513850.0,399647.0,121341.0,58188.0,484582.0,43745.0,-987278.0,1242787.0,11345863.0,10655450.0,10268126.0,242629.0,144695.0,79262.0,65433.0,690413.0,6.1,11368102.0,12554192.0,36610.0,40509.0,309913.0,0.2,0.3,0.1,3293883.0,1327440.0
2010-08-01,12652854.0,7988113.0,6427836.0,5235962.0,1191874.0,1560277.0,1088926.0,471352.0,1130783.0,41006.0,1089777.0,442566.0,1732548.0,1189745.0,542803.0,2347075.0,2302967.0,690701.0,515637.0,406498.0,141093.0,58989.0,490049.0,44108.0,-988230.0,1257774.0,11395080.0,10691657.0,10307070.0,239874.0,144713.0,79280.0,65433.0,703423.0,6.2,11387741.0,12591403.0,36741.0,40598.0,310146.0,0.4,0.3,0.3,3305897.0,1358845.0
2010-09-01,12673385.0,7991261.0,6429508.0,5242589.0,1186919.0,1561753.0,1091442.0,470311.0,1133276.0,42170.0,1091106.0,446781.0,1742135.0,1188010.0,554125.0,2346607.0,2302199.0,696715.0,517493.0,410617.0,130691.0,59444.0,487240.0,44407.0,-986675.0,1268351.0,11405033.0,10708676.0,10327066.0,236880.0,144731.0,79298.0,65433.0,696357.0,6.1,11399626.0,12589901.0,36745.0,40562.0,310385.0,0.1,0.2,0.0,3322192.0,1359932.0
2010-10-01,12723648.0,8023452.0,6458262.0,5267800.0,1190462.0,1565190.0,1093777.0,471413.0,1135609.0,42609.0,1093000.0,450432.0,1756778.0,1192998.0,563780.0,2346374.0,2299076.0,696405.0,519418.0,412212.0,127144.0,59374.0,484524.0,47298.0,-988997.0,1279836.0,11443813.0,10770013.0,10386366.0,237026.0,146621.0,79372.0,67249.0,673799.0,5.9,11418945.0,12592542.0,36843.0,40541.0,310612.0,0.3,0.6,0.0,3342819.0,1357377.0
2010-11-01,12765527.0,8028304.0,6461582.0,5270374.0,1191207.0,1566722.0,1095928.0,470794.0,1142424.0,46344.0,1096080.0,457192.0,1777286.0,1198441.0,578845.0,2348227.0,2301005.0,695493.0,521411.0,413958.0,124150.0,60277.0,485716.0,47222.0,-987906.0,1287427.0,11478100.0,10817239.0,10433573.0,236928.0,146738.0,79489.0,67249.0,660861.0,5.8,11440124.0,12605079.0,36928.0,40554.0,310820.0,0.3,0.4,0.1,3376902.0,1360321.0
2010-12-01,12873134.0,8071194.0,6500868.0,5309258.0,1191610.0,1570326.0,1097953.0,472373.0,1155271.0,53940.0,1101330.0,467348.0,1814939.0,1204340.0,610599.0,2355846.0,2308075.0,705091.0,523472.0,416134.0,120269.0,60012.0,483097.0,47771.0,-991464.0,1300155.0,11572978.0,10854491.0,10470972.0,236564.0,146955.0,79706.0,67249.0,718488.0,6.2,11523907.0,12680639.0,37210.0,40771.0,311020.0,0.8,0.3,0.6,3437558.0,1364382.0
2011-01-01,13080700.0,8142937.0,6553169.0,5360655.0,1192514.0,1589768.0,1100333.0,489435.0,1168500.0,64933.0,1103567.0,480572.0,1835061.0,1210694.0,624366.0,2362862.0,2314009.0,702887.0,525603.0,419358.0,120172.0,61183.0,484806.0,48853.0,-909231.0,1418421.0,11662279.0,10894324.0,10514256.0,232712.0,147357.0,80134.0,67223.0,767955.0,6.6,11708384.0,12740110.0,37475.0,40938.0,311204.0,0.8,0.4,0.5,3484133.0,1453631.0
2011-02-01,13155599.0,8180140.0,6586589.0,5394080.0,1192509.0,1593551.0,1102074.0,491477.0,1184276.0,69045.0,1115231.0,490261.0,1855024.0,1215696.0,639328.0,2358923.0,2310671.0,701632.0,527661.0,419304.0,115197.0,61383.0,485494.0,48252.0,-913026.0,1427357.0,11728241.0,10919470.0,10540610.0,231225.0,147635.0,80411.0,67223.0,808771.0,6.9,11761760.0,12776596.0,37666.0,41033.0,311373.0,0.6,0.2,0.3,3529561.0,1445897.0
2011-03-01,13178188.0,8187181.0,6592080.0,5397907.0,1194172.0,1595102.0,1103672.0,491430.0,1190843.0,66839.0,1124005.0,496545.0,1853189.0,1219346.0,633843.0,2363621.0,2314462.0,704909.0,529648.0,417806.0,114597.0,62300.0,485201.0,49159.0,-913192.0,1433930.0,11744258.0,10999856.0,10619719.0,232179.0,147958.0,80735.0,67223.0,744401.0,6.3,11733983.0,12742713.0,37696.0,40901.0,311551.0,0.1,0.7,-0.3,3540577.0,1450429.0
2011-04-01,13212784.0,8191120.0,6594919.0,5397825.0,1197095.0,1596201.0,1105151.0,491049.0,1199756.0,61185.0,1138571.0,498883.0,1870171.0,1221642.0,648528.0,2365866.0,2316367.0,712800.0,531563.0,414115.0,110420.0,62677.0,484792.0,49499.0,-913012.0,1438584.0,11774200.0,11035259.0,10652081.0,233492.0,149686.0,81080.0,68606.0,738942.0,6.3,11719422.0,12721293.0,37769.0,40807.0,311740.0,0.3,0.3,-0.2,3568810.0,1452854.0
2011-05-01,13239110.0,8196789.0,6598925.0,5400871.0,1198054.0,1597864.0,1106473.0,491392.0,1208482.0,59238.0,1149245.0,501416.0,1883595.0,1218720.0,664875.0,2362476.0,2312934.0,711637.0,533406.0,409902.0,109770.0,61358.0,486860.0,49543.0,-913649.0,1443951.0,11795159.0,11054188.0,10672199.0,231925.0,150064.0,81458.0,68606.0,740971.0,6.3,11715856.0,12705253.0,37813.0,40731.0,311935.0,0.2,0.2,-0.1,3593493.0,1448827.0
2011-06-01,13295749.0,8231424.0,6630848.0,5428376.0,1202472.0,1600576.0,1107641.0,492935.0,1227367.0,61652.0,1165715.0,503758.0,1893548.0,1210578.0,682970.0,2356461.0,2307044.0,711681.0,535177.0,404936.0,107642.0,63129.0,484479.0,49417.0,-916809.0,1455052.0,11840697.0,11072757.0,10694775.0,227532.0,150451.0,81844.0,68606.0,767939.0,6.5,11785723.0,12756879.0,37933.0,40868.0,312147.0,0.4,0.2,0.4,3624673.0,1439652.0
2011-07-01,13375786.0,8302154.0,6695959.0,5495921.0,1200039.0,1606194.0,1108686.0,497509.0,1239818.0,64989.0,1174830.0,505484.0,1900790.0,1197217.0,703573.0,2352223.0,2302700.0,714809.0,536877.0,399741.0,103657.0,63715.0,483900.0,49524.0,-924683.0,1469642.0,11906144.0,11109255.0,10731621.0,226637.0,150997.0,82263.0,68733.0,796889.0,6.7,11856328.0,12805583.0,38115.0,40995.0,312372.0,0.6,0.3,0.4,3646092.0,1427540.0
2011-08-01,13400342.0,8286448.0,6680650.0,5482167.0,1198484.0,1605797.0,1109515.0,496282.0,1263077.0,66956.0,1196121.0,509341.0,1911918.0,1194029.0,717889.0,2352417.0,2303528.0,715709.0,538505.0,395642.0,103937.0,64657.0,485077.0,48890.0,-922859.0,1471740.0,11928602.0,11129673.0,10750276.0,227991.0,151406.0,82672.0,68733.0,798929.0,6.7,11854677.0,12799664.0,38159.0,40945.0,312605.0,0.2,0.2,0.0,3684336.0,1429558.0
2011-09-01,13401533.0,8273264.0,6668234.0,5473860.0,1194373.0,1605031.0,1110175.0,494856.0,1253421.0,62946.0,1190474.0,515354.0,1928985.0,1201014.0,727971.0,2351596.0,2303237.0,717544.0,540061.0,393713.0,101248.0,65363.0,485309.0,48359.0,-921088.0,1472902.0,11928631.0,11166701.0,10783189.0,231660.0,151852.0,83119.0,68733.0,761929.0,6.4,11840124.0,12781654.0,38130.0,40857.0,312842.0,0.0,0.3,-0.1,3697760.0,1430508.0
2011-10-01,13406440.0,8232555.0,6629726.0,5439475.0,1190250.0,1602829.0,1110758.0,492071.0,1257401.0,62085.0,1195317.0,522218.0,1956752.0,1218172.0,738579.0,2354198.0,2306157.0,718032.0,541546.0,397779.0,100771.0,64545.0,483485.0,48041.0,-916684.0,1467997.0,11938443.0,11188070.0,10802881.0,231663.0,153526.0,83591.0,69934.0,750373.0,6.3,11842326.0,12791879.0,38135.0,40861.0,313060.0,0.1,0.2,0.1,3736371.0,1437514.0
2011-11-01,13419730.0,8206073.0,6604988.0,5416842.0,1188146.0,1601084.0,1111156.0,489929.0,1263563.0,62625.0,1200939.0,526765.0,1980454.0,1234795.0,745659.0,2356485.0,2309334.0,718807.0,542958.0,399853.0,99642.0,64281.0,483792.0,47152.0,-913611.0,1465348.0,11954381.0,11189729.0,10806828.0,228879.0,154022.0,84088.0,69934.0,764652.0,6.4,11829861.0,12782749.0,38161.0,40806.0,313260.0,0.1,0.0,-0.1,3770782.0,1442874.0
2011-12-01,13548888.0,8284010.0,6678096.0,5487991.0,1190106.0,1605913.0,1111373.0,494540.0,1283529.0,64669.0,1218860.0,527896.0,2008329.0,1250882.0,757447.0,2367093.0,2321226.0,728679.0,544299.0,400121.0,98906.0,64615.0,484606.0,45867.0,-921968.0,1479367.0,12069520.0,11195872.0,10817849.0,223445.0,154578.0,84644.0,69934.0,873648.0,7.2,11949795.0,12898492.0,38505.0,41150.0,313454.0,1.0,0.1,0.9,3819754.0,1445125.0
2012-01-01,13631583.0,8396627.0,6780970.0,5584570.0,1196399.0,1615658.0,1111158.0,504500.0,1288806.0,61553.0,1227253.0,526344.0,2019296.0,1266433.0,752863.0,2334428.0,2289830.0,749191.0,545568.0,396671.0,97840.0,66351.0,434209.0,44598.0,-933918.0,1456010.0,12175573.0,11274602.0,10896780.0,223621.0,154201.0,84696.0,69505.0,900971.0,7.4,12031958.0,12967511.0,38821.0,41346.0,313636.0,0.9,0.7,0.5,3834446.0,1400510.0
